timestamp,price,quantity,side
1711100055176,0.7970,2.47,ask
1711100415229,0.7965,88.80,bid
1711100762720,0.7974,19.68,ask
1711100384373,0.7973,89.10,ask
1711100787452,0.8002,95.93,ask
1711100814275,0.7988,37.68,ask
1711100471064,0.7990,86.22,bid
1711100216325,0.7962,3.42,bid
1711100635166,0.7962,96.58,ask
1711100263459,0.7996,76.31,bid
1711100196452,0.8024,4.73,ask
1711100762333,0.8030,63.23,bid
1711100360770,0.8044,35.90,bid
1711100266789,0.8035,14.46,ask
1711100240192,0.8018,12.91,bid
1711100686738,0.8000,74.40,bid
1711100193130,0.7991,25.80,bid
1711100189225,0.7988,11.43,bid
1711100346184,0.7988,42.20,bid
1711100152076,0.7997,50.78,bid
1711100347334,0.7971,75.48,ask
1711100459194,0.7966,68.16,ask
1711100465520,0.7923,111.49,ask
1711100706923,0.7941,7.91,bid
1711100422994,0.7907,67.54,bid
1711100522297,0.7923,194.28,bid
1711100694416,0.7909,79.58,ask
1711100885550,0.7933,71.03,bid
1711100577124,0.7938,17.66,ask
1711100841701,0.7910,134.60,bid
1711100580160,0.7917,9.06,bid
1711100854447,0.7911,36.04,ask
1711100882000,0.7900,17.23,ask
1711100271502,0.7895,20.28,ask
1711100339000,0.7877,26.15,bid
1711100875196,0.7880,24.56,bid
1711100544346,0.7881,26.25,ask
1711100372190,0.7859,16.24,bid
1711100823080,0.7876,44.55,bid
1711100495845,0.7885,6.07,bid
1711100196024,0.7860,48.39,bid
1711100216189,0.7853,35.97,ask
1711100189980,0.7851,49.79,ask
1711100406602,0.7857,51.80,ask
1711100198660,0.7875,73.39,bid
1711100209276,0.7897,5.81,ask
1711100576288,0.7894,153.54,bid
1711100288300,0.7894,1.44,ask
1711100605800,0.7903,14.43,ask
1711100400686,0.7892,3.91,ask
1711100592956,0.7904,20.26,ask
1711100804804,0.7868,5.35,bid
1711100526870,0.7885,106.13,ask
1711100726753,0.7886,40.42,ask
1711100214760,0.7858,43.01,ask
1711100521246,0.7836,6.77,ask
1711100325164,0.7829,5.72,bid
1711100501125,0.7828,56.38,bid
1711100747796,0.7818,68.52,bid
1711100715023,0.7812,18.88,bid
1711100189766,0.7819,311.17,ask
1711100943151,0.7803,21.23,bid
1711100609120,0.7822,17.94,bid
1711100848003,0.7827,231.70,bid
1711100276668,0.7802,52.87,bid
1711100754929,0.7778,8.26,ask
1711100892012,0.7767,1.78,bid
1711100704220,0.7760,26.45,bid
1711100825228,0.7770,56.52,bid
1711100415411,0.7784,5.82,ask
1711100730048,0.7783,33.20,ask
1711100871398,0.7764,10.66,ask
1711100365540,0.7801,18.14,bid
1711100943211,0.7794,99.62,ask
1711100106272,0.7799,29.53,bid
1711100648788,0.7815,34.51,ask
1711100295906,0.7780,50.53,bid
1711100963765,0.7783,35.82,bid
1711100226176,0.7793,26.33,bid
1711100163016,0.7783,98.61,bid
1711100129978,0.7786,97.56,ask
1711100783929,0.7787,34.28,ask
1711100719000,0.7784,189.70,bid
1711100379257,0.7763,11.09,ask
1711100812738,0.7766,36.35,bid
